,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,24.17,29.29,34.62,21.29,24.95,22.28,31.31,36.53,31.5,29.42,37.68,33.27,30.57
Expenses,22.48,25.26,30.43,20.38,24.29,21.17,28.04,33.51,28.19,26.65,34.2,28.66,27.01
Operating Profit,1.69,4.03,4.19,0.91,0.66,1.11,3.27,3.02,3.31,2.77,3.48,4.61,3.56
OPM %,6.99,13.76,12.1,4.27,2.65,4.98,10.44,8.27,10.51,9.42,9.24,13.86,11.65
Other Income,0.16,0.19,0.16,0.04,0.13,0.35,1.95,0.06,0.25,0.06,0.05,0.02,0.03
Interest,0.32,0.31,0.31,0.09,0.05,0.03,0.11,0.26,0.24,0.22,0.23,0.17,0.15
Depreciation,0.72,0.89,0.88,0.85,0.86,0.84,0.83,0.85,0.77,0.77,0.78,0.78,0.66
Profit before tax,0.81,3.02,3.16,0.01,-0.12,0.59,4.28,1.97,2.55,1.84,2.52,3.68,2.78
Tax %,32.1,26.82,44.3,0.0,25.0,30.51,39.95,42.64,24.31,9.78,44.05,30.71,36.69
Net Profit,-0.45,4.25,0.72,0.19,-1.74,0.4,4.63,0.95,0.66,1.55,1.1,2.94,1.76
EPS in Rs,-0.26,2.46,0.42,0.11,-1.01,0.23,2.92,0.6,0.42,0.98,0.69,1.85,1.11
