,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,59.0,71.0,74.0,86.0,85.0,87.0,93.0,103.0,115.0,112.0,119.0,122.0,127.0
Expenses,48.0,49.0,54.0,54.0,59.0,56.0,58.0,61.0,64.0,72.0,75.0,73.0,79.0
Operating Profit,11.0,23.0,20.0,32.0,27.0,31.0,34.0,42.0,52.0,40.0,45.0,49.0,48.0
OPM %,18.0,32.0,27.0,37.0,31.0,35.0,37.0,41.0,45.0,36.0,37.0,40.0,38.0
Other Income,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,3.0,2.0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Depreciation,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0
Profit before tax,5.0,16.0,12.0,25.0,19.0,23.0,27.0,34.0,44.0,34.0,50.0,44.0,42.0
Tax %,57.0,30.0,13.0,27.0,26.0,26.0,26.0,27.0,25.0,25.0,27.0,26.0,25.0
Net Profit,2.0,11.0,11.0,18.0,14.0,17.0,20.0,25.0,33.0,25.0,36.0,32.0,32.0
EPS in Rs,1.37,7.31,7.3,12.3,9.53,11.38,13.28,16.86,22.18,16.89,24.31,21.51,21.12
