,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,21,21,21,21,21,21,21,21,21,21
Reserves,17,18,19,18,19,40,41,44,35,30,26,2,-3
Borrowings,21,26,28,24,27,39,40,45,62,71,78,81,85
Other Liabilities,23,24,20,28,35,34,52,35,11,11,10,7,7
Total Liabilities,65,73,71,91,103,134,154,145,129,132,134,111,109
Fixed Assets,7,6,6,6,7,26,27,27,26,26,26,25,25
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,58,66,65,85,96,108,127,118,102,106,108,85,84
Total Assets,65,73,71,91,103,134,154,145,129,132,134,111,109
