,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,33.19,36.52,40.21,32.06,36.02,56.33,45.64,45.16,52.68,40.56,55.67,44.71,9.02
Expenses,32.5,37.21,42.2,33.9,37.5,56.94,44.8,45.84,52.92,41.03,77.14,44.3,10.31
Operating Profit,0.69,-0.69,-1.99,-1.84,-1.48,-0.61,0.84,-0.68,-0.24,-0.47,-21.47,0.41,-1.29
OPM %,2.08,-1.89,-4.95,-5.74,-4.11,-1.08,1.84,-1.51,-0.46,-1.16,-38.57,0.92,-14.3
Other Income,0.32,1.27,1.68,1.94,1.99,1.51,0.06,0.0,0.48,0.13,0.07,0.01,0.02
Interest,3.4,1.58,1.76,1.63,1.68,1.7,1.55,1.78,1.86,1.97,2.04,2.13,2.11
Depreciation,0.21,0.21,-0.02,0.15,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.16
Profit before tax,-2.6,-1.21,-2.05,-1.68,-1.33,-0.96,-0.8,-2.62,-1.78,-2.47,-23.6,-1.87,-3.54
Tax %,0.0,0.0,47.8,0.0,0.0,0.0,153.75,0.0,0.0,0.0,29.75,0.0,0.0
Net Profit,-2.6,-1.21,-1.07,-1.68,-1.32,-0.96,0.43,-2.62,-1.78,-2.47,-16.59,-1.86,-3.54
EPS in Rs,-1.25,-0.58,-0.51,-0.81,-0.63,-0.46,0.21,-1.26,-0.85,-1.18,-7.96,-0.89,-1.7
