,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,15,15,15
Reserves,161,170,202,233,275,285
Borrowings,67,134,138,159,304,338
Other Liabilities,0,8,26,17,15,14
Total Liabilities,244,327,381,423,608,651
Fixed Assets,0,0,0,0,0,0
CWIP,0,0,0,0,0,0
Investments,153,164,195,220,253,258
Other Assets,90,163,185,203,355,393
Total Assets,244,327,381,423,608,651
