,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0,0,0,0
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,0.0,0,0,0,0
Working Capital Days,61.0,-150,-475,-266,-189
ROCE %,,4,5,5,5
