,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,38.94,53.83,96.81,22.65,76.32,81.81,99.29,54.08,88.54,83.62,144.67,93.22,95.81
Expenses,41.13,51.87,84.03,27.53,70.03,73.97,91.65,52.16,86.7,78.53,122.93,87.16,84.57
Operating Profit,-2.19,1.96,12.78,-4.88,6.29,7.84,7.64,1.92,1.84,5.09,21.74,6.06,11.24
OPM %,-5.62,3.64,13.2,-21.55,8.24,9.58,7.69,3.55,2.08,6.09,15.03,6.5,11.73
Other Income,0.23,0.2,2.17,0.59,0.22,0.24,0.64,0.74,0.82,0.37,0.73,0.81,2.36
Interest,0.05,-0.0,0.04,0.07,0.27,0.43,0.81,0.51,0.39,0.65,1.17,0.69,1.28
Depreciation,1.25,1.2,1.18,1.11,1.14,1.15,1.12,0.92,0.94,0.97,2.0,1.13,1.21
Profit before tax,-3.26,0.96,13.73,-5.47,5.1,6.5,6.35,1.23,1.33,3.84,19.3,5.05,11.11
Tax %,-0.0,-0.0,0.51,-0.0,-0.0,-0.0,4.57,-0.0,-0.0,-0.0,-0.0,29.9,36.36
Net Profit,-3.26,0.96,13.66,-5.47,5.1,6.5,6.06,1.23,1.33,3.84,19.3,3.54,7.07
EPS in Rs,-3.07,0.9,12.86,-5.15,4.8,6.12,5.71,1.16,1.25,3.62,18.17,3.33,6.66
