,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,31.72,30.78,40.94,88.06
Inventory Days,171.39,62.04,40.82,69.86
Days Payable,558.61,230.96,221.25,317.85
Cash Conversion Cycle,-355.5,-138.13,-139.49,-159.93
Working Capital Days,0.87,4.13,17.44,38.9
ROCE %,,43.19,11.4,33.68
