,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,39.24,39.24,39.24,39.24,39.24,39.28,2.4,2.4
Public,60.76,60.76,60.76,60.76,60.76,60.72,97.6,97.59
No. of Shareholders,4262.0,4245.0,4243.0,4256.0,4207.0,4175.0,4202.0,4182.0
