,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,518.0,550.0,653.0,615.0,594.0,712.0,767.0,759.0,820.0,834.0,855.0,814.0,785.0
Expenses,447.0,483.0,552.0,524.0,509.0,612.0,660.0,641.0,705.0,707.0,701.0,669.0,640.0
Operating Profit,72.0,66.0,101.0,91.0,85.0,100.0,107.0,117.0,115.0,127.0,154.0,146.0,144.0
OPM %,14.0,12.0,16.0,15.0,14.0,14.0,14.0,15.0,14.0,15.0,18.0,18.0,18.0
Other Income,7.0,9.0,8.0,6.0,14.0,9.0,40.0,10.0,9.0,7.0,13.0,7.0,25.0
Interest,15.0,13.0,14.0,12.0,12.0,11.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0
Depreciation,17.0,17.0,17.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0
Profit before tax,46.0,45.0,78.0,69.0,69.0,81.0,122.0,103.0,100.0,110.0,142.0,129.0,144.0
Tax %,18.0,22.0,17.0,18.0,18.0,20.0,11.0,20.0,21.0,23.0,26.0,22.0,24.0
Net Profit,38.0,37.0,68.0,58.0,58.0,67.0,109.0,82.0,79.0,84.0,105.0,101.0,110.0
EPS in Rs,1.19,1.23,2.23,1.9,1.89,2.2,3.57,2.69,2.59,2.75,3.45,3.31,3.59
