,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,126.0,135,86.0,110,124,201,206,219,292,128,72
Inventory Days,196.0,226,137.0,113,199,187,185,298,334,176,132
Days Payable,146.0,167,105.0,131,141,166,203,312,300,161,115
Cash Conversion Cycle,176.0,194,118.0,91,182,223,187,204,326,142,88
Working Capital Days,158.0,147,73.0,82,126,196,174,197,338,146,88
ROCE %,,-12,,26,22,17,15,6,-7,11,32
