,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,4,0,-4,-8,4,6,-1,13,12
Cash from Investing Activity,0,0,-1,-1,-2,-1,-2,-1,2,-5,-9
Cash from Financing Activity,0,0,-4,0,7,10,-2,-3,-2,-8,-3
Net Cash Flow,0,0,0,0,0,1,0,2,0,0,0
