,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,59.68,59.68,56.3,54.12,54.12,51.24,51.24
DIIs,0.0,0.0,0.0,0.0,0.0,1.18,1.18
Public,40.32,40.32,43.7,45.88,45.87,47.58,47.58
No. of Shareholders,721.0,976.0,1435.0,2329.0,3080.0,3996.0,4299.0
