,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,10.0,11,10,16,14,24,22,25,15,18
Inventory Days,25.0,39,35,48,36,32,55,36,28,43
Days Payable,128.0,121,107,142,151,197,202,190,121,195
Cash Conversion Cycle,-93.0,-72,-62,-79,-100,-141,-124,-130,-78,-133
Working Capital Days,-25.0,-27,-32,-23,-29,-20,-6,-9,-7,77
ROCE %,,22,11,14,14,16,16,11,23,24
