,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16.09,12.35,11.74,1.39,2.05,0.88,1.0,1.01,0.00,0.00,0.00,0.00,0.00
Expenses,12.53,11.91,15.19,1.56,3.38,1.45,1.88,1.22,1.03,2.55,4.13,1.03,1.14
Operating Profit,3.56,0.44,-3.45,-0.17,-1.33,-0.57,-0.88,-0.21,-1.03,-2.55,-4.13,-1.03,-1.14
OPM %,22.13,3.56,-29.39,-12.23,-64.88,-64.77,-88.0,-20.79,,,,,
Other Income,0.74,1.04,0.88,1.04,1.23,0.69,1.05,0.61,0.84,0.63,0.33,0.72,0.98
Interest,1.59,1.29,0.56,0.22,0.0,0.0,0.04,0.0,0.00,0.00,0.00,0.01,-0.01
Depreciation,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03
Profit before tax,2.67,0.15,-3.17,0.61,-0.14,0.08,0.09,0.37,-0.22,-1.95,-3.83,-0.35,-0.18
Tax %,110.86,6.67,-1.58,8.2,-85.71,0.0,655.56,37.84,36.36,28.72,27.68,28.57,22.22
Net Profit,-0.29,0.14,-3.22,0.56,-0.26,0.07,-0.5,0.23,-0.14,-1.39,-2.77,-0.25,-0.14
EPS in Rs,-0.01,0.0,-0.08,0.01,-0.01,0.0,-0.01,0.01,-0.00,-0.04,-0.07,-0.01,-0.00
