,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.9,61.9,61.9,61.9,61.9,61.9
FIIs,5.67,5.69,5.67,5.67,2.79,2.51
DIIs,1.38,0.0,0.0,0.0,0.0,0.0
Public,31.04,32.41,32.43,32.43,35.32,35.59
No. of Shareholders,34183.0,31388.0,34044.0,50138.0,51772.0,56366.0
