,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,51.48,66.11,77.25,86.13,92.41,116.36,153.36,148.19,118.9,127.68,143.52,151.43,126.07
Expenses,45.41,58.19,68.62,77.98,82.37,106.66,139.3,141.15,111.75,117.72,132.41,139.87,118.69
Operating Profit,6.07,7.92,8.63,8.15,10.04,9.7,14.06,7.04,7.15,9.96,11.11,11.56,7.38
OPM %,11.79,11.98,11.17,9.46,10.86,8.34,9.17,4.75,6.01,7.8,7.74,7.63,5.85
Other Income,1.34,0.27,1.78,1.06,1.74,1.36,0.91,0.63,1.0,0.93,0.86,1.67,1.88
Interest,0.22,0.35,0.62,0.64,0.84,1.17,0.99,0.94,1.17,1.13,1.23,1.19,1.59
Depreciation,1.07,1.14,1.27,1.35,1.62,1.64,1.71,1.68,1.69,1.75,1.73,1.83,1.89
Profit before tax,6.12,6.7,8.52,7.22,9.32,8.25,12.27,5.05,5.29,8.01,9.01,10.21,5.78
Tax %,21.24,25.22,18.54,20.78,19.42,20.0,25.18,7.13,34.97,21.35,23.42,21.35,19.2
Net Profit,4.81,5.01,6.95,5.72,7.5,6.59,9.18,4.7,3.44,6.29,6.89,8.03,4.67
EPS in Rs,1.89,1.97,2.74,2.25,2.95,2.59,3.61,1.85,1.35,2.48,2.71,3.16,1.84
