,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,6,14,14,14,10,18,36,19,33
Cash from Investing Activity,-12,-3,-11,-6,-76,-7,-27,-19,-24
Cash from Financing Activity,5,-10,-1,22,43,-3,-1,0,-7
Net Cash Flow,0,1,2,31,-23,8,7,0,2
