,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-06-01
Promoters,72.37,72.37,72.37,72.42,72.42,72.96,72.96
Public,27.63,27.64,27.64,27.59,27.58,27.04,27.04
No. of Shareholders,248.0,259.0,252.0,249.0,277.0,297.0,297.0
