,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,34.37,27.64,20.0,18.32,13.97,7.24,3.51,18.48,18.38
FIIs,20.21,20.43,15.65,7.25,7.25,0.72,12.15,15.79,9.53
DIIs,0.75,0.71,0.72,0.71,0.71,0.0,0.0,0.08,0.11
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Public,44.67,51.23,63.62,73.73,78.07,92.04,84.34,65.66,71.97
No. of Shareholders,19804.0,27332.0,34140.0,32105.0,28946.0,65061.0,267918.0,441511.0,536492.0
