,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,60.84,65.83,69.2,73.08,73.42,73.84,73.84,73.84
Government,0.0,0.0,0.0,0.08,0.08,0.13,0.13,0.13
Public,39.16,34.17,30.8,26.83,26.49,26.03,26.03,26.02
No. of Shareholders,2093.0,2034.0,2019.0,1865.0,1878.0,2409.0,2428.0,2410.0
