,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,10.89,16.96,17.04,8.99,17.05,22.96,23.65,27.76,28.69,27.66,32.32,30.32,27.96
Expenses,9.48,14.92,16.26,7.91,15.95,20.48,20.83,24.1,23.54,23.98,28.53,25.47,24.09
Operating Profit,1.41,2.04,0.78,1.08,1.1,2.48,2.82,3.66,5.15,3.68,3.79,4.85,3.87
OPM %,12.95,12.03,4.58,12.01,6.45,10.8,11.92,13.18,17.95,13.3,11.73,16.0,13.84
Other Income,0.03,0.0,0.0,0.02,0.0,0.08,0.03,0.0,0.06,0.0,0.07,0.04,0.0
Interest,0.28,0.24,0.21,0.24,0.21,0.23,0.23,0.21,0.23,0.17,0.23,0.21,0.21
Depreciation,0.93,0.93,0.81,0.84,0.84,1.24,1.08,1.2,1.8,1.5,1.63,1.5,1.55
Profit before tax,0.23,0.87,-0.24,0.02,0.05,1.09,1.54,2.25,3.18,2.01,2.0,3.18,2.11
Tax %,0.0,0.0,45.83,0.0,20.0,15.6,46.1,15.56,23.58,27.36,22.5,29.56,20.85
Net Profit,0.23,0.87,-0.13,0.02,0.04,0.91,0.84,1.9,2.43,1.45,1.54,2.23,1.67
EPS in Rs,0.46,1.73,-0.26,0.04,0.08,1.81,1.67,3.78,4.83,2.88,3.06,4.43,3.32
