,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.32,65.32,65.32,65.32,65.32,65.32,70.06,70.73
Public,34.68,34.68,34.68,34.68,34.68,34.68,29.95,29.27
No. of Shareholders,787.0,838.0,866.0,867.0,914.0,5329.0,3212.0,3085.0
