,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,108.0,109,86.0,99,102,100,107,128,136,103,113
Inventory Days,,,43.0,77,52,57,43,58,110,75,58
Days Payable,,,92.0,61,56,33,49,68,67,96,88
Cash Conversion Cycle,108.0,109,36.0,115,99,124,101,117,179,82,83
Working Capital Days,58.0,83,42.0,118,101,129,102,125,168,93,92
ROCE %,,15,,22,17,13,21,17,11,24,24
