,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,2.32,1.61,0.00,0.92,1.08,2.95,0.8,0.06,0.01,0.92,0.00,0.00
Expenses,0.06,1.86,2.05,0.07,0.99,0.99,2.43,0.9,0.1,0.07,1.34,0.08,0.05
Operating Profit,-0.06,0.46,-0.44,-0.07,-0.07,0.09,0.52,-0.1,-0.04,-0.06,-0.42,-0.08,-0.05
OPM %,,19.83,-27.33,,-7.61,8.33,17.63,-12.5,-66.67,-600.0,-45.65,,
Other Income,0.25,0.01,0.05,0.01,0.08,0.07,0.46,0.01,0.02,0.05,0.3,0.03,0.06
Interest,0.07,0.07,0.07,0.01,0.07,0.09,0.05,0.0,0.0,0.0,0.0,0.00,0.00
Depreciation,0.00,0.0,0.05,0.00,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.00,0.00
Profit before tax,0.12,0.4,-0.51,-0.07,-0.06,0.07,0.88,-0.09,-0.02,-0.01,-0.17,-0.05,0.01
Tax %,0.00,0.0,-15.69,0.00,0.0,0.0,29.55,0.0,0.0,0.0,-5.88,0.00,0.00
Net Profit,0.12,0.4,-0.6,-0.07,-0.06,0.07,0.61,-0.09,-0.02,-0.01,-0.19,-0.05,0.01
EPS in Rs,0.07,0.22,-0.33,-0.04,-0.03,0.04,0.33,-0.05,-0.01,-0.01,-0.1,-0.03,0.01
