,2012-03-01,2013-09-01,2014-09-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,21,21,21,21,21,21,21,26,26,26,26,42,47.0
Reserves,89,-50,-85,-140,-183,-194,-161,-107,-111,-120,-49,23,50.0
Preference Capital,13,13,13,13,13,13,13,13,13,13,0,0,
Borrowings,217,270,284,318,317,293,293,484,101,115,87,64,61.0
Other Liabilities,137,138,197,193,200,181,104,72,58,51,17,110,134.0
Total Liabilities,464,379,416,393,355,302,257,476,73,73,82,239,292.0
Fixed Assets,282,149,201,186,170,93,84,426,0,0,0,25,28.0
CWIP,14,1,1,1,1,1,1,1,0,0,0,0,0.0
Investments,2,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,166,228,214,206,184,208,172,49,73,73,82,215,264.0
Total Assets,464,379,416,393,355,302,257,476,73,73,82,239,292.0
