,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,33,33,34,36,36,36,36,41,43,43,59,59,59
Reserves,1663,2193,2168,2034,2455,2349,2443,2595,2837,3667,4044,4323,4513
Borrowings,1821,2430,2571,2572,2185,2057,1697,1761,1736,2138,2967,2667,2469
Other Liabilities,813,431,683,575,1032,1078,1225,1025,977,1305,1554,1469,1921
Total Liabilities,4330,5087,5456,5218,5708,5519,5401,5421,5593,7152,8624,8519,8963
Fixed Assets,601,1148,1182,1154,1780,1707,1678,1633,1703,2633,2763,2731,2775
CWIP,664,993,1218,1286,1278,1210,1202,1237,1166,1337,1208,1302,1281
Investments,1074,982,839,766,786,590,637,684,747,202,457,161,391
Other Assets,1991,1965,2217,2012,1863,2013,1884,1868,1977,2980,4196,4324,4517
Total Assets,4330,5087,5456,5218,5708,5519,5401,5421,5593,7152,8624,8519,8963
