,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.73,8.78,5.6,3.6,5.51,11.35,10.69,4.58,4.86,21.76,40.15,29.7,37.01
Expenses,2.2,8.07,6.1,3.49,5.28,10.55,10.14,4.7,5.1,20.19,35.88,27.27,32.85
Operating Profit,-0.47,0.71,-0.5,0.11,0.23,0.8,0.55,-0.12,-0.24,1.57,4.27,2.43,4.16
OPM %,-27.17,8.09,-8.93,3.06,4.17,7.05,5.14,-2.62,-4.94,7.22,10.64,8.18,11.24
Other Income,1.18,0.69,1.24,0.5,0.59,0.69,2.8,1.14,1.08,0.73,0.7,1.79,0.74
Interest,0.06,0.04,0.07,0.04,0.06,0.07,0.07,0.01,0.11,0.22,0.31,0.15,0.55
Depreciation,0.21,0.21,0.21,0.21,0.21,0.21,0.18,0.2,0.2,0.2,0.18,0.2,0.2
Profit before tax,0.44,1.15,0.46,0.36,0.55,1.21,3.1,0.81,0.53,1.88,4.48,3.87,4.15
Tax %,13.64,7.83,108.7,11.11,27.27,38.02,30.0,20.99,71.7,21.28,21.88,11.11,25.06
Net Profit,0.39,1.07,-0.04,0.33,0.4,0.75,2.17,0.64,0.14,1.48,3.5,3.44,3.11
EPS in Rs,1.3,3.57,-0.13,1.1,1.33,2.5,7.23,2.13,0.47,4.93,11.67,11.47,10.37
