,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.99,74.99,74.99,74.99,74.99,74.99,74.99,74.99
Government,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Public,25.01,24.94,25.01,25.01,25.01,25.01,25.01,25.02
No. of Shareholders,788.0,776.0,773.0,592.0,586.0,722.0,715.0,866.0
