,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,3
Reserves,22,25,28,30,33,36,38,44,48,50,54,60,66
Borrowings,9,5,14,3,6,4,6,3,1,1,1,3,0
Other Liabilities,15,14,8,10,5,6,14,12,4,3,2,21,14
Total Liabilities,50,48,54,45,47,49,62,61,57,58,60,86,83
Fixed Assets,6,11,10,9,9,8,8,8,7,6,6,5,5
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,43,37,44,36,38,41,54,54,49,51,54,81,78
Total Assets,50,48,54,45,47,49,62,61,57,58,60,86,83
