,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,60.68,62.54,72.36,54.18,77.97,87.35,88.42,86.3,93.33,88.61,85.24,89.84,92.19
Expenses,58.64,56.82,64.7,53.24,68.75,78.93,80.62,79.85,87.4,84.39,82.08,87.29,88.34
Operating Profit,2.04,5.72,7.66,0.94,9.22,8.42,7.8,6.45,5.93,4.22,3.16,2.55,3.85
OPM %,3.36,9.15,10.59,1.73,11.83,9.64,8.82,7.47,6.35,4.76,3.71,2.84,4.18
Other Income,1.27,0.24,0.25,0.28,0.23,0.28,0.93,0.56,1.39,-0.29,-0.13,0.47,0.52
Interest,0.68,0.21,0.14,0.22,0.27,0.12,0.35,0.26,0.78,0.16,0.17,0.29,0.5
Depreciation,1.93,1.82,1.72,1.53,1.4,1.48,1.92,1.8,2.16,2.4,0.73,2.31,2.63
Profit before tax,0.7,3.93,6.05,-0.53,7.78,7.1,6.46,4.95,4.38,1.37,2.13,0.42,1.24
Tax %,20.0,-4.83,3.31,7.55,23.01,28.17,30.5,23.23,35.84,-1.46,29.11,23.81,9.68
Net Profit,0.56,4.12,5.85,-0.49,5.99,5.1,4.49,3.8,2.81,1.39,1.51,0.32,1.12
EPS in Rs,0.3,2.21,3.14,-0.26,3.21,2.73,2.41,2.04,1.51,0.75,0.81,0.17,0.6
