,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,318.0,427.0,412.0,340.0,458.0,438.0,505.0,549.0,600.0,583.0,622.0,588.0,611.0
Expenses,306.0,396.0,403.0,336.0,438.0,426.0,479.0,520.0,567.0,540.0,566.0,546.0,579.0
Operating Profit,13.0,31.0,9.0,5.0,21.0,12.0,27.0,29.0,33.0,43.0,55.0,42.0,32.0
OPM %,4.0,7.0,2.0,1.0,4.0,3.0,5.0,5.0,6.0,7.0,9.0,7.0,5.0
Other Income,4.0,8.0,1.0,35.0,10.0,12.0,5.0,1.0,0.0,27.0,-1.0,-17.0,-85.0
Interest,8.0,7.0,4.0,4.0,6.0,6.0,4.0,5.0,7.0,9.0,13.0,14.0,13.0
Depreciation,15.0,17.0,18.0,19.0,20.0,20.0,21.0,22.0,22.0,25.0,28.0,24.0,24.0
Profit before tax,-7.0,16.0,-12.0,16.0,5.0,-2.0,6.0,3.0,5.0,36.0,14.0,-13.0,-90.0
Tax %,-42.0,65.0,-21.0,7.0,55.0,-138.0,143.0,198.0,99.0,34.0,31.0,-7.0,120.0
Net Profit,-10.0,5.0,-15.0,15.0,2.0,-4.0,-3.0,-3.0,0.0,24.0,10.0,-14.0,18.0
EPS in Rs,-7.98,4.37,-10.11,10.46,1.48,-2.8,-1.56,-2.02,0.03,14.58,5.87,-8.9,10.93
