,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.26,4.11,3.01,2.96,4.53,3.33,8.29,3.45,4.86,4.0,4.21,3.55,5.22
Expenses,4.37,2.77,5.7,3.5,6.22,7.47,9.22,3.87,4.58,4.24,5.24,4.09,5.28
Operating Profit,0.89,1.34,-2.69,-0.54,-1.69,-4.14,-0.93,-0.42,0.28,-0.24,-1.03,-0.54,-0.06
OPM %,16.92,32.6,-89.37,-18.24,-37.31,-124.32,-11.22,-12.17,5.76,-6.0,-24.47,-15.21,-1.15
Other Income,3.17,2.38,8.45,2.31,2.48,-85.02,1.94,1.62,3.14,1.98,2.1,1.8,3.76
Interest,0.86,0.7,0.65,0.61,0.59,0.58,0.56,0.51,0.46,0.53,0.55,0.57,0.6
Depreciation,0.7,0.7,0.73,0.73,0.72,0.75,0.74,0.72,0.64,0.61,0.62,0.63,0.64
Profit before tax,2.5,2.32,4.38,0.43,-0.52,-90.49,-0.29,-0.03,2.32,0.6,-0.1,0.06,2.46
Tax %,42.0,21.12,13.47,48.84,67.31,-0.55,51.72,1333.33,-10.34,90.0,210.0,-466.67,16.26
Net Profit,1.39,7.29,8.53,2.54,2.1,-90.73,-0.15,0.36,2.57,0.05,0.1,0.34,2.07
EPS in Rs,0.11,0.57,0.67,0.2,0.16,-7.12,-0.01,0.03,0.2,0.01,0.01,0.03,0.16
