,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,36.52,58.15,69.32,46.75,47.49,50.12,41.97,60.34,57.14,66.33,46.79,55.29
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,36.52,58.15,69.32,46.75,47.49,50.12,41.97,60.34,57.14,66.33,46.79,55.29
Working Capital Days,14.24,66.83,91.58,63.75,63.38,56.41,41.50,36.19,33.54,61.83,47.97,42.17
ROCE %,9.71,4.09,-18.18,5.41,4.47,-0.22,5.03,-6.07,-2.09,-2.99,5.74,4.72
