,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.99,74.99,74.99,74.99,74.99,74.99,74.98,74.98
DIIs,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01
Public,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.99
No. of Shareholders,2984.0,2980.0,2979.0,2990.0,2975.0,2938.0,2898.0,2904.0
