,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,3.0
Reserves,21,27,31,42,58,72,97,129,161,204,215,241,276.0
Preference Capital,1,1,1,1,1,0,0,0,0,0,0,0,
Borrowings,21,43,44,43,40,63,54,39,71,175,138,134,109.0
Other Liabilities,15,20,31,25,30,32,38,54,65,66,76,83,72.0
Total Liabilities,61,93,109,113,131,170,192,225,300,448,431,461,459.0
Fixed Assets,31,32,64,61,61,65,76,82,98,179,189,207,194.0
CWIP,1,12,1,0,0,9,2,10,26,42,62,54,73.0
Investments,0,0,0,1,2,0,0,0,0,0,0,0,0.0
Other Assets,29,49,45,51,68,96,113,132,175,226,180,200,192.0
Total Assets,61,93,109,113,131,170,192,225,300,448,431,461,459.0
