,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8
Reserves,-11.75,-11.77,-11.64,-11.76,-12.09,-13.0,-12.68,-12.42,-12.14,-14.64,-14.26,-14.53,-14.31
Borrowings,1.96,4.17,4.2,3.98,4.14,4.22,4.35,4.05,3.73,3.55,2.96,2.52,2.29
Other Liabilities,2.9,0.54,0.27,0.49,0.54,0.73,0.2,0.37,0.21,0.23,0.24,0.85,0.87
Total Liabilities,6.91,6.74,6.63,6.51,6.39,5.75,5.67,5.8,5.6,2.94,2.74,2.64,2.65
Fixed Assets,1.56,1.33,1.24,1.13,1.03,0.93,0.8300000000000001,0.73,0.65,0.5700000000000001,0.5,0.42,0.38
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.03,3.91,0.02,0.02,0.02,0.02,0.0,0.1,0.08,0.11,0.02,0.0,0.01
Other Assets,5.32,1.5,5.37,5.36,5.34,4.8,4.84,4.97,4.87,2.26,2.22,2.22,2.26
Total Assets,6.91,6.74,6.63,6.51,6.39,5.75,5.67,5.8,5.6,2.94,2.74,2.64,2.65
