,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,12,17
Reserves,18,21,24,29,52
Borrowings,16,18,22,27,23
Other Liabilities,31,35,37,34,88
Total Liabilities,76,86,95,102,181
Fixed Assets,12,13,11,16,14
CWIP,0,0,1,0,0
Investments,0,0,0,0,0
Other Assets,64,73,82,86,166
Total Assets,76,86,95,102,181
