,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,25.25,27.16,25.25,24.8,24.8,24.8,24.79,24.86
FIIs,4.26,3.73,2.66,2.0,2.0,5.26,3.35,3.35
DIIs,8.11,7.94,6.14,5.9,5.33,7.97,4.74,5.11
Public,62.38,61.17,65.95,67.3,67.87,61.97,67.11,66.68
No. of Shareholders,47912.0,42924.0,42974.0,42233.0,40602.0,44237.0,47221.0,43989.0
