,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,275.48,398.35,445.06,423.28,538.64,563.42,572.41,567.79,563.39,468.25,472.62,428.5,396.4
Expenses,253.98,340.44,374.65,361.89,479.58,487.74,504.33,506.6,525.57,447.58,449.97,407.12,387.04
Operating Profit,21.5,57.91,70.41,61.39,59.06,75.68,68.08,61.19,37.82,20.67,22.65,21.38,9.36
OPM %,7.8,14.54,15.82,14.5,10.96,13.43,11.89,10.78,6.71,4.41,4.79,4.99,2.36
Other Income,5.5,-1.89,4.18,4.58,6.71,4.62,4.8,3.26,4.73,3.88,7.17,8.71,11.79
Interest,0.42,0.37,0.38,0.3,0.28,0.37,0.29,0.34,0.37,0.39,1.25,1.05,1.4
Depreciation,9.84,10.94,9.88,9.44,10.01,9.76,10.41,10.1,9.41,10.05,11.66,11.19,13.34
Profit before tax,16.74,44.71,64.33,56.23,55.48,70.17,62.18,54.01,32.77,14.11,16.91,17.85,6.41
Tax %,11.71,27.38,24.5,24.35,25.4,27.92,20.15,25.38,21.7,29.34,14.19,23.25,29.64
Net Profit,14.78,32.47,48.57,42.54,41.39,50.58,49.65,40.3,25.66,9.97,14.51,13.7,4.51
EPS in Rs,6.76,14.86,22.23,19.47,18.94,23.15,22.72,18.44,11.74,4.56,6.64,6.27,2.06
