,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,145,130,152,128,192,61,56,122,142,109,56,219
Cash from Investing Activity,-45,-12,-32,-53,-83,-20,-8,-110,-104,-76,-41,-251
Cash from Financing Activity,-105,-117,-119,-76,-108,-43,-28,-31,-38,-29,-17,29
Net Cash Flow,-5,1,1,-1,1,-2,20,-18,-1,4,-3,-3
