,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.79,24.79,24.79,24.79,24.86
FIIs,2.0,2.0,3.25,4.67,4.88,5.26,5.35,4.41,3.62,3.35,3.42,3.35
DIIs,5.33,5.33,5.35,5.33,5.34,7.97,7.92,6.15,5.2,4.74,5.11,5.11
Public,67.87,67.87,66.61,65.2,64.98,61.97,61.94,64.66,66.39,67.11,66.68,66.68
No. of Shareholders,41766.0,40602.0,47019.0,46592.0,44665.0,44237.0,43472.0,43141.0,48373.0,47221.0,46494.0,43989.0
