,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,5,-14,4,3,1,0
Cash from Investing Activity,,-5,-15,-4,-2,-6,0
Cash from Financing Activity,,0,31,-2,0,7,0
Net Cash Flow,,-1,2,-1,1,2,0
