,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,141.0,95,117,140,274,184,215
Inventory Days,463.0,254,,,,,
Days Payable,361.0,151,,,,,
Cash Conversion Cycle,243.0,198,117,140,274,184,215
Working Capital Days,75.0,86,159,155,270,212,195
ROCE %,,35,20,9,-1,7,8
