,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,6,10,10,10,10,10,10
Reserves,6,8,37,39,36,43,49,42
Borrowings,10,18,24,24,26,31,44,43
Other Liabilities,38,28,28,41,39,37,63,63
Total Liabilities,55,60,99,115,112,121,166,158
Fixed Assets,6,10,12,15,14,13,12,12
CWIP,0,0,11,12,13,17,21,21
Investments,0,0,0,0,0,2,2,2
Other Assets,49,49,76,87,84,89,131,122
Total Assets,55,60,99,115,112,121,166,158
