,2018-09-01,2019-03-01,2019-09-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,61.4,61.4,61.4,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48
DIIs,7.98,7.98,7.98,7.98,7.76,1.43,0.0,0.0,0.0,0.0,0.0
Public,30.62,30.62,30.62,30.54,30.76,37.09,38.52,38.52,38.53,38.53,38.53
No. of Shareholders,341.0,356.0,357.0,344.0,379.0,620.0,649.0,710.0,878.0,866.0,1672.0
