,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,62.64,52.99,57.37,57.37,57.37,57.37,57.37,43.02
Public,37.36,47.01,42.63,42.63,42.63,42.63,42.63,56.99
No. of Shareholders,170.0,171.0,161.0,153.0,157.0,172.0,171.0,220.0
