,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,13.93,13.64,13.08,11.57,16.08,19.45,14.96,
Inventory Days,93.61,116.52,130.86,139.64,135.74,224.29,184.81,
Days Payable,10.23,9.91,9.33,9.63,15.91,21.31,16.14,
Cash Conversion Cycle,97.31,120.25,134.61,141.58,135.91,222.43,183.63,
Working Capital Days,66.96,88.55,117.25,107.72,98.52,171.75,139.07,
ROCE %,,15.74,13.24,10.29,9.18,6.22,6.89,
