,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,2,2,2,4,5,5,10,10,11,11
Reserves,1,1,1,1,2,3,4,14,16,13,15,29,36
Borrowings,2,4,7,7,9,12,20,11,16,35,41,42,47
Other Liabilities,3,3,8,8,3,7,10,9,13,21,24,26,36
Total Liabilities,6,8,16,18,16,24,37,38,50,80,90,109,144
Fixed Assets,2,2,2,2,3,4,4,5,7,17,20,22,22
CWIP,0,0,0,0,0,0,0,0,0,0,0,3,7
Investments,0,0,0,1,0,0,0,0,0,1,1,4,6
Other Assets,4,6,14,15,13,20,33,33,43,61,69,79,109
Total Assets,6,8,16,18,16,24,37,38,50,80,90,109,144
