,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.57,4.57,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,5.74,5.74
Reserves,0.96,1.6,1.96,2.79,3.51,2.72,3.18,3.21,-3.01,-2.93,-4.99,-6.37,-7.77
Borrowings,0.0,0.0,0.0,0.0,0.0,4.14,3.65,3.19,2.43,1.56,1.77,2.42,2.08
Other Liabilities,3.0,4.33,5.16,6.82,3.93,6.89,2.16,2.7,0.43,1.42,1.94,5.64,8.04
Total Liabilities,8.53,10.5,11.91,14.4,12.23,18.54,13.78,13.89,4.64,4.84,3.51,7.43,8.09
Fixed Assets,0.02,0.78,3.33,2.61,1.89,2.05,2.63,2.31,1.81,1.77,1.88,2.18,4.39
CWIP,3.3,3.3,2.01,2.01,2.01,2.64,2.64,2.64,0.0,0.0,0.0,1.78,0.0
Investments,0.58,0.58,0.0,3.2,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,4.63,5.84,6.57,6.58,3.0,13.85,8.51,8.94,2.83,3.07,1.63,3.47,3.7
Total Assets,8.53,10.5,11.91,14.4,12.23,18.54,13.78,13.89,4.64,4.84,3.51,7.43,8.09
