,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
DIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08
Government,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0
Public,100.0,100.0,100.0,100.0,100.0,99.92,99.92,99.93
No. of Shareholders,580.0,612.0,629.0,632.0,630.0,7081.0,4839.0,4458.0
