,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.82,74.82,74.82,74.82,74.98,74.98,75.0,75.0
FIIs,0.0,0.0,0.0,0.0,0.77,1.01,0.05,0.42
DIIs,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.57
Government,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Public,25.18,25.13,25.18,25.18,24.25,23.98,24.95,24.02
No. of Shareholders,5195.0,4866.0,5077.0,4611.0,4839.0,19698.0,25982.0,29974.0
