,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,75.0,74.98,74.98,74.98,74.98,74.98,74.99,74.99
DIIs,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Public,24.75,24.77,24.77,24.77,24.77,24.77,24.77,24.77
No. of Shareholders,239.0,262.0,276.0,289.0,308.0,481.0,657.0,672.0
