,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.61,59.58,59.55,59.52,59.5,59.47,59.45,59.43
FIIs,26.53,24.93,27.28,23.04,24.91,24.44,23.11,24.19
DIIs,2.66,5.05,4.3,8.27,7.89,8.15,10.27,9.38
Government,0.0,0.12,0.16,0.23,0.19,0.1,0.1,0.1
Public,9.2,10.31,8.71,8.94,7.51,7.83,7.05,6.9
Others,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0
No. of Shareholders,75662.0,92401.0,99194.0,134599.0,158514.0,256093.0,239686.0,224208.0
