,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.33,71.33,71.33,70.75,70.39
Public,28.66,28.67,28.67,29.25,29.61
No. of Shareholders,78.0,93.0,57.0,185.0,213.0
