,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-21.02,-8.36,2.3,1.38,-0.2
Cash from Investing Activity,-0.64,-0.18,0.22,0.0,0.0
Cash from Financing Activity,22.21,8.53,-2.76,-1.43,-0.05
Net Cash Flow,0.56,-0.02,-0.24,-0.05,-0.25
