,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.02,5.64,5.24,0.53,4.34,3.19,12.08,2.94,3.71,6.74,17.9,6.52,8.37
Expenses,4.51,3.37,4.11,0.69,2.7,2.39,9.0,2.25,4.29,5.14,10.75,4.07,4.72
Operating Profit,3.51,2.27,1.13,-0.16,1.64,0.8,3.08,0.69,-0.58,1.6,7.15,2.45,3.65
OPM %,43.77,40.25,21.56,-30.19,37.79,25.08,25.5,23.47,-15.63,23.74,39.94,37.58,43.61
Other Income,0.11,0.16,0.12,0.15,0.17,0.24,0.59,0.17,0.25,0.23,0.25,0.23,0.01
Interest,0.77,0.38,0.72,0.62,0.64,0.64,0.78,0.61,0.78,0.8,0.76,0.77,0.81
Depreciation,0.04,0.04,0.04,0.04,0.07,0.02,0.09,0.05,0.05,0.05,0.05,0.05,0.05
Profit before tax,2.81,2.01,0.49,-0.67,1.1,0.38,2.8,0.2,-1.16,0.98,6.59,1.86,2.8
Tax %,25.27,25.37,44.9,25.37,25.45,28.95,22.14,25.0,24.14,25.51,26.86,25.27,27.14
Net Profit,2.1,1.49,0.26,-0.5,0.82,0.26,2.19,0.15,-0.88,0.73,4.82,1.39,2.04
EPS in Rs,0.75,0.53,0.09,-0.18,0.29,0.09,0.78,0.05,-0.31,0.26,1.72,0.5,0.73
