,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,41.65,40.14,40.11,39.49,39.47
FIIs,23.3,20.92,17.1,23.42,25.69
DIIs,12.64,15.44,11.21,12.3,12.25
Public,20.48,21.64,30.08,23.41,21.46
Others,1.92,1.86,1.51,1.39,1.14
No. of Shareholders,54632.0,75567.0,514259.0,476890.0,496051.0
