,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,337,76,55,56,64
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,,337,76,55,56,64
Working Capital Days,,216,37,-4,-23,-17
ROCE %,,20,18,14,25,30
