,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,485.0,517.0,540.0,567.0,591.0,622.0,652.0,686.0,745.0,917.0,1017.0,1098.0,1199.0
Expenses,416.0,434.0,453.0,469.0,487.0,508.0,530.0,553.0,607.0,747.0,835.0,884.0,959.0
Operating Profit,70.0,83.0,88.0,98.0,104.0,115.0,121.0,133.0,138.0,170.0,182.0,214.0,240.0
OPM %,14.0,16.0,16.0,17.0,18.0,18.0,19.0,19.0,19.0,19.0,18.0,19.0,20.0
Other Income,6.0,9.0,6.0,12.0,11.0,9.0,14.0,16.0,11.0,18.0,7.0,22.0,9.0
Interest,4.0,4.0,4.0,4.0,4.0,4.0,7.0,6.0,7.0,8.0,11.0,14.0,14.0
Depreciation,35.0,34.0,31.0,29.0,29.0,31.0,31.0,31.0,33.0,40.0,42.0,45.0,48.0
Profit before tax,36.0,54.0,59.0,78.0,82.0,88.0,97.0,112.0,109.0,139.0,136.0,177.0,188.0
Tax %,24.0,20.0,11.0,22.0,21.0,20.0,17.0,22.0,23.0,25.0,18.0,24.0,25.0
Net Profit,27.0,43.0,53.0,60.0,65.0,70.0,81.0,88.0,84.0,104.0,112.0,134.0,141.0
EPS in Rs,1.02,1.52,1.91,2.2,2.37,2.55,2.88,3.12,3.05,3.67,4.07,4.89,5.14
