,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,151,389,628,475,462
Cash from Investing Activity,0,16,-136,-503,-292,-167
Cash from Financing Activity,0,34,-177,-115,-127,-183
Net Cash Flow,0,201,75,10,56,112
