,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,104.0,51.0,38.0,75.0,115.0,83.0,38.0,78.0,108.0,28.0,44.0,79.0,122.0
Expenses,26.0,24.0,28.0,22.0,22.0,22.0,21.0,24.0,21.0,19.0,23.0,21.0,22.0
Operating Profit,78.0,27.0,10.0,54.0,93.0,60.0,17.0,54.0,87.0,9.0,22.0,58.0,100.0
OPM %,75.0,53.0,26.0,71.0,81.0,73.0,44.0,69.0,80.0,31.0,49.0,74.0,82.0
Other Income,1.0,6.0,5.0,3.0,20.0,-1.0,1.0,3.0,-6.0,47.0,9.0,-7.0,15.0
Interest,34.0,32.0,35.0,32.0,31.0,30.0,28.0,28.0,27.0,26.0,28.0,21.0,20.0
Depreciation,23.0,23.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0
Profit before tax,22.0,-21.0,-43.0,2.0,60.0,6.0,-32.0,9.0,34.0,10.0,-19.0,9.0,75.0
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,22.0,-21.0,-43.0,2.0,60.0,6.0,-32.0,9.0,34.0,10.0,-19.0,9.0,75.0
EPS in Rs,0.22,-0.21,-0.44,0.01,0.63,0.06,-0.34,0.09,0.35,0.1,-0.21,0.09,0.76
